sentence_id,category,reference,perturbation,severity,candidate,note,bertscore,bleu
154,cs.CL,"It performs multi-step reasoning by generating continuous thoughts in the model's hidden states, thereby delaying the explicit commitment to LF decisions.",scramble,2,"states, performs reasoning hidden to the continuous multi-step the It generating model's in LF delaying explicit commitment thereby by thoughts",word order shuffled,0.3084936738014221,7.069026301161597
154,cs.CL,"It performs multi-step reasoning by generating continuous thoughts in the model's hidden states, thereby delaying the explicit commitment to LF decisions.",antonym,4,"It performs multi-step reasoning by generating continuous thoughts in the model's hidden states, thereby delaying the implicit commitment to LF decisions.",explicit -> implicit,0.9586758017539978,87.87419089273847
154,cs.CL,"It performs multi-step reasoning by generating continuous thoughts in the model's hidden states, thereby delaying the explicit commitment to LF decisions.",negation,5,"It is not the case that it performs multi-step reasoning by generating continuous thoughts in the model's hidden states, thereby delaying the explicit commitment to LF decisions.",prepended denial,0.8529171943664551,75.3285133542847
155,cs.CL,It then incorporates the aligned schema codes into inputs for subsequent reasoning steps.,identical,0,It then incorporates the aligned schema codes into inputs for subsequent reasoning steps.,unchanged,1.0,100.00000000000004
155,cs.CL,It then incorporates the aligned schema codes into inputs for subsequent reasoning steps.,synonym,1,It so incorporates the aligned schema codes into inputs for subsequent reasoning steps.,then -> so,0.8931317925453186,85.5526185871245
155,cs.CL,It then incorporates the aligned schema codes into inputs for subsequent reasoning steps.,scramble,2,into reasoning schema for incorporates inputs It then aligned the codes subsequent,word order shuffled,0.4237452745437622,8.972971553870876
155,cs.CL,It then incorporates the aligned schema codes into inputs for subsequent reasoning steps.,antonym,4,It then disintegrate the aligned schema codes into inputs for subsequent reasoning steps.,incorporates -> disintegrate,0.8125426769256592,80.91067115702207
155,cs.CL,It then incorporates the aligned schema codes into inputs for subsequent reasoning steps.,negation,5,It is not the case that it then incorporates the aligned schema codes into inputs for subsequent reasoning steps.,prepended denial,0.8091371655464172,63.13922341364883
156,cs.CL,This schema-mediated feedback guides LF generation without requiring the model to emit an explicit textual reasoning trajectory.,identical,0,This schema-mediated feedback guides LF generation without requiring the model to emit an explicit textual reasoning trajectory.,unchanged,1.0000007152557373,100.00000000000004
156,cs.CL,This schema-mediated feedback guides LF generation without requiring the model to emit an explicit textual reasoning trajectory.,synonym,1,This schema-mediated feedback usher LF generation without requiring the model to emit an explicit textual reasoning trajectory.,guides -> usher,0.8725512623786926,83.94327083733333
156,cs.CL,This schema-mediated feedback guides LF generation without requiring the model to emit an explicit textual reasoning trajectory.,scramble,2,This requiring LF schema-mediated reasoning without feedback explicit the to model emit an guides generation textual,word order shuffled,0.3852527439594269,7.259388368490708
156,cs.CL,This schema-mediated feedback guides LF generation without requiring the model to emit an explicit textual reasoning trajectory.,antonym,4,This schema-mediated feedback guides LF generation without requiring the model to absorb an explicit textual reasoning trajectory.,emit -> absorb,0.9249357581138611,83.94327083733333
156,cs.CL,This schema-mediated feedback guides LF generation without requiring the model to emit an explicit textual reasoning trajectory.,negation,5,It is not the case that this schema-mediated feedback guides LF generation without requiring the model to emit an explicit textual reasoning trajectory.,prepended denial,0.8409072160720825,68.7941939352187
157,cs.CL,Experiments on GrailQA and WebQSP show that SALR achieves consistent overall gains over strong baselines.,identical,0,Experiments on GrailQA and WebQSP show that SALR achieves consistent overall gains over strong baselines.,unchanged,1.0000007152557373,100.00000000000004
157,cs.CL,Experiments on GrailQA and WebQSP show that SALR achieves consistent overall gains over strong baselines.,synonym,1,Experiments on GrailQA and WebQSP show that SALR achieve consistent overall gains over strong baselines.,achieves -> achieve,0.9662744402885437,81.53551038173119
157,cs.CL,Experiments on GrailQA and WebQSP show that SALR achieves consistent overall gains over strong baselines.,scramble,2,show strong Experiments consistent and on WebQSP achieves GrailQA over gains SALR that overall,word order shuffled,0.32328376173973083,4.761936685889798
157,cs.CL,Experiments on GrailQA and WebQSP show that SALR achieves consistent overall gains over strong baselines.,antonym,4,Experiments on GrailQA and WebQSP show that SALR achieves inconsistent overall gains over strong baselines.,consistent -> inconsistent,0.9618253111839294,81.53551038173119
157,cs.CL,Experiments on GrailQA and WebQSP show that SALR achieves consistent overall gains over strong baselines.,negation,5,It is not the case that experiments on GrailQA and WebQSP show that SALR achieves consistent overall gains over strong baselines.,prepended denial,0.8374042510986328,65.7248464608846
158,cs.CL,"Notably, on compositional questions from GrailQA, SALR outperforms TIARA, a strong SP-based baseline, by 2.86 F1 points.",identical,0,"Notably, on compositional questions from GrailQA, SALR outperforms TIARA, a strong SP-based baseline, by 2.86 F1 points.",unchanged,1.0,100.00000000000004
158,cs.CL,"Notably, on compositional questions from GrailQA, SALR outperforms TIARA, a strong SP-based baseline, by 2.86 F1 points.",synonym,1,"Notably, on compositional questions from GrailQA, SALR surpass TIARA, a strong SP-based baseline, by 2.86 F1 points.",outperforms -> surpass,0.8518086671829224,87.25129388059693
158,cs.CL,"Notably, on compositional questions from GrailQA, SALR outperforms TIARA, a strong SP-based baseline, by 2.86 F1 points.",scramble,2,"SP-based GrailQA, a SALR TIARA, strong baseline, F1 Notably, outperforms compositional questions by from 2.86 on",word order shuffled,0.46819210052490234,9.643109777184804
158,cs.CL,"Notably, on compositional questions from GrailQA, SALR outperforms TIARA, a strong SP-based baseline, by 2.86 F1 points.",number_swap,3,"Notably, on compositional questions from GrailQA, SALR outperforms TIARA, a strong SP-based baseline, by 102.86 F1 points.",2.86 -> 102.86,0.9677679538726807,87.25129388059693
158,cs.CL,"Notably, on compositional questions from GrailQA, SALR outperforms TIARA, a strong SP-based baseline, by 2.86 F1 points.",antonym,4,"Notably, on compositional questions from GrailQA, SALR outperforms TIARA, a weak SP-based baseline, by 2.86 F1 points.",strong -> weak,0.9861217737197876,87.25129388059693
158,cs.CL,"Notably, on compositional questions from GrailQA, SALR outperforms TIARA, a strong SP-based baseline, by 2.86 F1 points.",negation,5,"It is not the case that notably, on compositional questions from GrailQA, SALR outperforms TIARA, a strong SP-based baseline, by 2.86 F1 points.",prepended denial,0.8562220931053162,73.52923728444685
159,cs.CL,Further analyses show that schema-mediated feedback affects LF generation and that schema information is recoverable from the latent states.,identical,0,Further analyses show that schema-mediated feedback affects LF generation and that schema information is recoverable from the latent states.,unchanged,0.9999992847442627,100.00000000000004
159,cs.CL,Further analyses show that schema-mediated feedback affects LF generation and that schema information is recoverable from the latent states.,synonym,1,Further analyses show that schema-mediated feedback affects LF generation and that schema info is recoverable from the latent states.,information -> info,0.9628801941871643,85.78928092681431
159,cs.CL,Further analyses show that schema-mediated feedback affects LF generation and that schema information is recoverable from the latent states.,scramble,2,analyses from feedback that schema-mediated LF affects recoverable information schema Further is generation and the show that latent,word order shuffled,0.34745487570762634,8.761689001683424
159,cs.CL,Further analyses show that schema-mediated feedback affects LF generation and that schema information is recoverable from the latent states.,antonym,4,Further analyses show that schema-mediated feedback affects LF generation and that schema information is unrecoverable from the latent states.,recoverable -> unrecoverable,0.9417667984962463,85.78928092681431
159,cs.CL,Further analyses show that schema-mediated feedback affects LF generation and that schema information is recoverable from the latent states.,negation,5,Further analyses show that schema-mediated feedback affects LF generation and that schema information is not recoverable from the latent states.,inserted 'not' after 'is',0.9540243148803711,86.5603055254171
160,cs.CL,"Speculative Decoding (SD) has significantly accelerated Large Language Model (LLM) inference, yet existing approaches face a fundamental tradeoff between two drafting strategies: neural drafting and context-based copying.",identical,0,"Speculative Decoding (SD) has significantly accelerated Large Language Model (LLM) inference, yet existing approaches face a fundamental tradeoff between two drafting strategies: neural drafting and context-based copying.",unchanged,1.0,100.00000000000004
160,cs.CL,"Speculative Decoding (SD) has significantly accelerated Large Language Model (LLM) inference, yet existing approaches face a fundamental tradeoff between two drafting strategies: neural drafting and context-based copying.",synonym,1,"Speculative Decoding (SD) has significantly accelerated Large Language Model (LLM) inference, yet existing approaches face a fundamental trade-off between two drafting strategies: neural drafting and context-based copying.",tradeoff -> trade-off,0.9935954213142395,92.10500207490826
160,cs.CL,"Speculative Decoding (SD) has significantly accelerated Large Language Model (LLM) inference, yet existing approaches face a fundamental tradeoff between two drafting strategies: neural drafting and context-based copying.",scramble,2,"strategies: two a accelerated between (SD) Speculative Large Language drafting yet context-based tradeoff face fundamental Decoding drafting and Model neural approaches significantly inference, has existing (LLM)",word order shuffled,0.20682047307491302,12.328460698038471
160,cs.CL,"Speculative Decoding (SD) has significantly accelerated Large Language Model (LLM) inference, yet existing approaches face a fundamental tradeoff between two drafting strategies: neural drafting and context-based copying.",antonym,4,"Speculative Decoding (SD) has significantly decelerate Large Language Model (LLM) inference, yet existing approaches face a fundamental tradeoff between two drafting strategies: neural drafting and context-based copying.",accelerated -> decelerate,0.9255573153495789,92.10500207490826
160,cs.CL,"Speculative Decoding (SD) has significantly accelerated Large Language Model (LLM) inference, yet existing approaches face a fundamental tradeoff between two drafting strategies: neural drafting and context-based copying.",negation,5,"Speculative Decoding (SD) has not significantly accelerated Large Language Model (LLM) inference, yet existing approaches face a fundamental tradeoff between two drafting strategies: neural drafting and context-based copying.",inserted 'not' after 'has',0.9539896845817566,92.34732618882049
161,cs.CL,"We introduce SwitchSD, an adaptive framework that treats copying as a latent control signal of the LLM.",identical,0,"We introduce SwitchSD, an adaptive framework that treats copying as a latent control signal of the LLM.",unchanged,1.0,100.00000000000004
161,cs.CL,"We introduce SwitchSD, an adaptive framework that treats copying as a latent control signal of the LLM.",synonym,1,"We introduce SwitchSD, an adaptive framework that treats copying as a latent dominance signal of the LLM.",control -> dominance,0.932676374912262,84.92326635760686
161,cs.CL,"We introduce SwitchSD, an adaptive framework that treats copying as a latent control signal of the LLM.",scramble,2,"treats control introduce of that the framework SwitchSD, We adaptive copying as an a signal latent",word order shuffled,0.24973706901073456,8.256703977076358
161,cs.CL,"We introduce SwitchSD, an adaptive framework that treats copying as a latent control signal of the LLM.",antonym,4,"We introduce SwitchSD, an maladaptive framework that treats copying as a latent control signal of the LLM.",adaptive -> maladaptive,0.8552787899971008,84.92326635760686
161,cs.CL,"We introduce SwitchSD, an adaptive framework that treats copying as a latent control signal of the LLM.",negation,5,"It is not the case that we introduce SwitchSD, an adaptive framework that treats copying as a latent control signal of the LLM.",prepended denial,0.8317529559135437,70.13062757071812
162,cs.CL,"This allows the system to dynamically switch between neural drafting (e.g., EAGLE) and context-based copying.",identical,0,"This allows the system to dynamically switch between neural drafting (e.g., EAGLE) and context-based copying.",unchanged,0.9999992847442627,100.00000000000004
162,cs.CL,"This allows the system to dynamically switch between neural drafting (e.g., EAGLE) and context-based copying.",synonym,1,"This allows the system to dynamically exchange between neural drafting (e.g., EAGLE) and context-based copying.",switch -> exchange,0.9466718435287476,87.25129388059693
162,cs.CL,"This allows the system to dynamically switch between neural drafting (e.g., EAGLE) and context-based copying.",scramble,2,"system drafting and to This dynamically context-based allows EAGLE) between neural switch the (e.g.,",word order shuffled,0.298074334859848,31.370512690895108
162,cs.CL,"This allows the system to dynamically switch between neural drafting (e.g., EAGLE) and context-based copying.",antonym,4,"This allows the system to dynamically switch between neural discharge (e.g., EAGLE) and context-based copying.",drafting -> discharge,0.9827865362167358,87.25129388059693
162,cs.CL,"This allows the system to dynamically switch between neural drafting (e.g., EAGLE) and context-based copying.",negation,5,"It is not the case that this allows the system to dynamically switch between neural drafting (e.g., EAGLE) and context-based copying.",prepended denial,0.8529126048088074,73.52923728444685
163,cs.CL,Reasoning-based reranking with Large Language Models (LLMs) has shown promising improvements in text ranking.,identical,0,Reasoning-based reranking with Large Language Models (LLMs) has shown promising improvements in text ranking.,unchanged,0.9999996423721313,100.00000000000004
163,cs.CL,Reasoning-based reranking with Large Language Models (LLMs) has shown promising improvements in text ranking.,synonym,1,Reasoning-based reranking with Large Language Models (LLMs) has shown promising improvements in textbook ranking.,text -> textbook,0.9399638772010803,84.82198619370465
163,cs.CL,Reasoning-based reranking with Large Language Models (LLMs) has shown promising improvements in text ranking.,scramble,2,text with promising reranking shown (LLMs) improvements in Language Reasoning-based Models has Large,word order shuffled,0.4002155065536499,14.167842665022047
163,cs.CL,Reasoning-based reranking with Large Language Models (LLMs) has shown promising improvements in text ranking.,antonym,4,Reasoning-based reranking with Large Language Models (LLMs) lack shown promising improvements in text ranking.,has -> lack,0.9317998290061951,82.82477531331043
163,cs.CL,Reasoning-based reranking with Large Language Models (LLMs) has shown promising improvements in text ranking.,negation,5,Reasoning-based reranking with Large Language Models (LLMs) has not shown promising improvements in text ranking.,inserted 'not' after 'has',0.9575064778327942,83.94327083733333
164,cs.CL,"However, current methods predominantly rely on a single reasoning trajectory, resulting in rankings that are susceptible to reasoning errors and inherently constrained in modeling the multifaceted signals underlying document relevance.",identical,0,"However, current methods predominantly rely on a single reasoning trajectory, resulting in rankings that are susceptible to reasoning errors and inherently constrained in modeling the multifaceted signals underlying document relevance.",unchanged,1.0,100.00000000000004
164,cs.CL,"However, current methods predominantly rely on a single reasoning trajectory, resulting in rankings that are susceptible to reasoning errors and inherently constrained in modeling the multifaceted signals underlying document relevance.",synonym,1,"However, current methods preponderantly rely on a single reasoning trajectory, resulting in rankings that are susceptible to reasoning errors and inherently constrained in modeling the multifaceted signals underlying document relevance.",predominantly -> preponderantly,0.9549700617790222,91.84678024441791
164,cs.CL,"However, current methods predominantly rely on a single reasoning trajectory, resulting in rankings that are susceptible to reasoning errors and inherently constrained in modeling the multifaceted signals underlying document relevance.",scramble,2,"and underlying in rely methods document in errors constrained susceptible predominantly inherently trajectory, multifaceted on a rankings However, resulting are reasoning that reasoning signals single modeling current the to",word order shuffled,0.0896642878651619,6.310360657137246
164,cs.CL,"However, current methods predominantly rely on a single reasoning trajectory, resulting in rankings that are susceptible to reasoning errors and inherently constrained in modeling the multifaceted signals underlying document relevance.",antonym,4,"However, current methods predominantly mistrust on a single reasoning trajectory, resulting in rankings that are susceptible to reasoning errors and inherently constrained in modeling the multifaceted signals underlying document relevance.",rely -> mistrust,0.91474848985672,91.84678024441791
164,cs.CL,"However, current methods predominantly rely on a single reasoning trajectory, resulting in rankings that are susceptible to reasoning errors and inherently constrained in modeling the multifaceted signals underlying document relevance.",negation,5,"However, current methods predominantly rely on a single reasoning trajectory, resulting in rankings that are not susceptible to reasoning errors and inherently constrained in modeling the multifaceted signals underlying document relevance.",inserted 'not' after 'are',0.9483140110969543,92.10500207490826
165,cs.CL,"To resolve this dilemma, we propose MERIT-Rank(Multi-perspective Evidence and Reasoning Integration for Text Reranking), a framework that models complementary reasoning trajectories to improve reranking robustness.",identical,0,"To resolve this dilemma, we propose MERIT-Rank(Multi-perspective Evidence and Reasoning Integration for Text Reranking), a framework that models complementary reasoning trajectories to improve reranking robustness.",unchanged,1.0,100.00000000000004
165,cs.CL,"To resolve this dilemma, we propose MERIT-Rank(Multi-perspective Evidence and Reasoning Integration for Text Reranking), a framework that models complementary reasoning trajectories to improve reranking robustness.",synonym,1,"To resolve this dilemma, we propose MERIT-Rank(Multi-perspective Evidence and Reasoning Integration for Text Reranking), a model that models complementary reasoning trajectories to improve reranking robustness.",framework -> model,0.9834610819816589,91.27592114472296
165,cs.CL,"To resolve this dilemma, we propose MERIT-Rank(Multi-perspective Evidence and Reasoning Integration for Text Reranking), a framework that models complementary reasoning trajectories to improve reranking robustness.",scramble,2,"framework for this trajectories MERIT-Rank(Multi-perspective Evidence we improve that models resolve complementary Reasoning propose and to To Integration dilemma, reasoning Reranking), reranking Text a",word order shuffled,0.22739356756210327,16.874452632287223
165,cs.CL,"To resolve this dilemma, we propose MERIT-Rank(Multi-perspective Evidence and Reasoning Integration for Text Reranking), a framework that models complementary reasoning trajectories to improve reranking robustness.",antonym,4,"To resolve this dilemma, we propose MERIT-Rank(Multi-perspective Evidence and Reasoning Integration for Text Reranking), a framework that models complementary reasoning trajectories to worsen reranking robustness.",improve -> worsen,0.9616851210594177,91.27592114472296
165,cs.CL,"To resolve this dilemma, we propose MERIT-Rank(Multi-perspective Evidence and Reasoning Integration for Text Reranking), a framework that models complementary reasoning trajectories to improve reranking robustness.",negation,5,"It is not the case that to resolve this dilemma, we propose MERIT-Rank(Multi-perspective Evidence and Reasoning Integration for Text Reranking), a framework that models complementary reasoning trajectories to improve reranking robustness.",prepended denial,0.8892046213150024,80.25968769328762
166,cs.CL,MERIT-Rank formulates a Multi-Trajectory Reasoning Space (MTRS) that evaluates query-document relevance from multiple perspectives and introduces a joint reranker that consolidates these reasoning paths into a unified ranking decision.,identical,0,MERIT-Rank formulates a Multi-Trajectory Reasoning Space (MTRS) that evaluates query-document relevance from multiple perspectives and introduces a joint reranker that consolidates these reasoning paths into a unified ranking decision.,unchanged,1.0,100.00000000000004
166,cs.CL,MERIT-Rank formulates a Multi-Trajectory Reasoning Space (MTRS) that evaluates query-document relevance from multiple perspectives and introduces a joint reranker that consolidates these reasoning paths into a unified ranking decision.,synonym,1,MERIT-Rank formulates a Multi-Trajectory Reasoning Space (MTRS) that evaluates query-document relevance from multiple perspectives and introduces a joint reranker that consolidate these reasoning paths into a unified ranking decision.,consolidates -> consolidate,0.9703834652900696,91.57103753711765
166,cs.CL,MERIT-Rank formulates a Multi-Trajectory Reasoning Space (MTRS) that evaluates query-document relevance from multiple perspectives and introduces a joint reranker that consolidates these reasoning paths into a unified ranking decision.,scramble,2,Reasoning reasoning query-document multiple ranking that evaluates a unified a these a from joint into (MTRS) paths reranker consolidates MERIT-Rank that introduces formulates and Multi-Trajectory Space relevance perspectives,word order shuffled,0.34173718094825745,9.142702434365411
166,cs.CL,MERIT-Rank formulates a Multi-Trajectory Reasoning Space (MTRS) that evaluates query-document relevance from multiple perspectives and introduces a joint reranker that consolidates these reasoning paths into a unified ranking decision.,antonym,4,MERIT-Rank formulates a Multi-Trajectory Reasoning Space (MTRS) that evaluates query-document relevance from single perspectives and introduces a joint reranker that consolidates these reasoning paths into a unified ranking decision.,multiple -> single,0.9718776941299438,91.57103753711765
166,cs.CL,MERIT-Rank formulates a Multi-Trajectory Reasoning Space (MTRS) that evaluates query-document relevance from multiple perspectives and introduces a joint reranker that consolidates these reasoning paths into a unified ranking decision.,negation,5,It is not the case that mERIT-Rank formulates a Multi-Trajectory Reasoning Space (MTRS) that evaluates query-document relevance from multiple perspectives and introduces a joint reranker that consolidates these reasoning paths into a unified ranking decision.,prepended denial,0.8652404546737671,80.80175208290358
167,cs.CL,"We further develop Progressive Rank Policy Optimization (PRPO), a progressive training framework that stabilizes reasoning trajectories while continually improving ranking quality through staged optimization objectives.",identical,0,"We further develop Progressive Rank Policy Optimization (PRPO), a progressive training framework that stabilizes reasoning trajectories while continually improving ranking quality through staged optimization objectives.",unchanged,0.9999996423721313,100.00000000000004
167,cs.CL,"We further develop Progressive Rank Policy Optimization (PRPO), a progressive training framework that stabilizes reasoning trajectories while continually improving ranking quality through staged optimization objectives.",synonym,1,"We further develop Progressive Rank Policy Optimization (PRPO), a progressive training framework that stabilizes reasoning trajectory while continually improving ranking quality through staged optimization objectives.",trajectories -> trajectory,0.9700338244438171,90.61874434879648
167,cs.CL,"We further develop Progressive Rank Policy Optimization (PRPO), a progressive training framework that stabilizes reasoning trajectories while continually improving ranking quality through staged optimization objectives.",scramble,2,"ranking quality reasoning progressive staged while trajectories through We Progressive Policy develop Rank a improving optimization further (PRPO), stabilizes training framework that continually Optimization",word order shuffled,0.2903563380241394,17.114610314653017
167,cs.CL,"We further develop Progressive Rank Policy Optimization (PRPO), a progressive training framework that stabilizes reasoning trajectories while continually improving ranking quality through staged optimization objectives.",antonym,4,"We further develop Progressive Rank Policy Optimization (PRPO), a progressive training framework that stabilizes reasoning trajectories while continually worsen ranking quality through staged optimization objectives.",improving -> worsen,0.9438924789428711,90.61874434879648
167,cs.CL,"We further develop Progressive Rank Policy Optimization (PRPO), a progressive training framework that stabilizes reasoning trajectories while continually improving ranking quality through staged optimization objectives.",negation,5,"It is not the case that we further develop Progressive Rank Policy Optimization (PRPO), a progressive training framework that stabilizes reasoning trajectories while continually improving ranking quality through staged optimization objectives.",prepended denial,0.8533088564872742,79.07807125125278
168,cs.CL,Experiments on both reasoning-intensive and traditional retrieval benchmarks show that MERIT-Rank consistently achieves superior performance over competitive baselines.,identical,0,Experiments on both reasoning-intensive and traditional retrieval benchmarks show that MERIT-Rank consistently achieves superior performance over competitive baselines.,unchanged,1.0,100.00000000000004
168,cs.CL,Experiments on both reasoning-intensive and traditional retrieval benchmarks show that MERIT-Rank consistently achieves superior performance over competitive baselines.,synonym,1,experiment on both reasoning-intensive and traditional retrieval benchmarks show that MERIT-Rank consistently achieves superior performance over competitive baselines.,Experiments -> experiment,0.9176920652389526,94.2615147681512
168,cs.CL,Experiments on both reasoning-intensive and traditional retrieval benchmarks show that MERIT-Rank consistently achieves superior performance over competitive baselines.,scramble,2,achieves consistently on MERIT-Rank over retrieval performance superior Experiments that reasoning-intensive traditional show benchmarks competitive both and,word order shuffled,0.4114375710487366,4.128351988538179
168,cs.CL,Experiments on both reasoning-intensive and traditional retrieval benchmarks show that MERIT-Rank consistently achieves superior performance over competitive baselines.,antonym,4,Experiments on both reasoning-intensive and traditional retrieval benchmarks disprove that MERIT-Rank consistently achieves superior performance over competitive baselines.,show -> disprove,0.939198911190033,84.92326635760686
168,cs.CL,Experiments on both reasoning-intensive and traditional retrieval benchmarks show that MERIT-Rank consistently achieves superior performance over competitive baselines.,negation,5,It is not the case that experiments on both reasoning-intensive and traditional retrieval benchmarks show that MERIT-Rank consistently achieves superior performance over competitive baselines.,prepended denial,0.8374356627464294,70.13062757071812
169,cs.CL,The 4B model notably outperforms most 7B and even 32B rerankers on BRIGHT.,identical,0,The 4B model notably outperforms most 7B and even 32B rerankers on BRIGHT.,unchanged,1.0,100.00000000000004
169,cs.CL,The 4B model notably outperforms most 7B and even 32B rerankers on BRIGHT.,synonym,1,The 4B framework notably outperforms most 7B and even 32B rerankers on BRIGHT.,model -> framework,0.9504139423370361,80.91067115702207
169,cs.CL,The 4B model notably outperforms most 7B and even 32B rerankers on BRIGHT.,scramble,2,rerankers The and 4B model 7B 32B even outperforms on notably most,word order shuffled,0.26039373874664307,8.972971553870876
169,cs.CL,The 4B model notably outperforms most 7B and even 32B rerankers on BRIGHT.,antonym,4,The 4B model notably outperforms fewest 7B and even 32B rerankers on BRIGHT.,most -> fewest,0.8879685401916504,78.25422900366438
169,cs.CL,The 4B model notably outperforms most 7B and even 32B rerankers on BRIGHT.,negation,5,It is not the case that the 4B model notably outperforms most 7B and even 32B rerankers on BRIGHT.,prepended denial,0.8599494099617004,61.98021310128996
170,cs.CL,"We describe the architecture, training methodology and inference speedups of Granite 5.0 Turbo CTC, a 470 million parameter encoder-only model with an excellent speed-accuracy tradeoff.",identical,0,"We describe the architecture, training methodology and inference speedups of Granite 5.0 Turbo CTC, a 470 million parameter encoder-only model with an excellent speed-accuracy tradeoff.",unchanged,1.0,100.00000000000004
170,cs.CL,"We describe the architecture, training methodology and inference speedups of Granite 5.0 Turbo CTC, a 470 million parameter encoder-only model with an excellent speed-accuracy tradeoff.",synonym,1,"We describe the architecture, training methodology and inference speedups of Granite 5.0 Turbo CTC, a 470 million argument encoder-only model with an excellent speed-accuracy tradeoff.",parameter -> argument,0.9441608786582947,90.25139799587889
170,cs.CL,"We describe the architecture, training methodology and inference speedups of Granite 5.0 Turbo CTC, a 470 million parameter encoder-only model with an excellent speed-accuracy tradeoff.",scramble,2,"speed-accuracy 470 describe the excellent million CTC, speedups and architecture, with methodology Granite Turbo inference an of model encoder-only training 5.0 We parameter a",word order shuffled,0.3597540855407715,6.685452038081999
170,cs.CL,"We describe the architecture, training methodology and inference speedups of Granite 5.0 Turbo CTC, a 470 million parameter encoder-only model with an excellent speed-accuracy tradeoff.",number_swap,3,"We describe the architecture, training methodology and inference speedups of Granite 105.0 Turbo CTC, a 470 million parameter encoder-only model with an excellent speed-accuracy tradeoff.",5.0 -> 105.0,0.9577625393867493,90.25139799587889
170,cs.CL,"We describe the architecture, training methodology and inference speedups of Granite 5.0 Turbo CTC, a 470 million parameter encoder-only model with an excellent speed-accuracy tradeoff.",negation,5,"It is not the case that we describe the architecture, training methodology and inference speedups of Granite 5.0 Turbo CTC, a 470 million parameter encoder-only model with an excellent speed-accuracy tradeoff.",prepended denial,0.8749383091926575,78.43248197482684
171,cs.CL,"The architecture uses pyramidal temporal subsampling within Conformer blocks using strided depthwise convolutions, block-diagonal (chunk-wise) self-attention, and conditioning on intermediate predictions from the middle layer.",identical,0,"The architecture uses pyramidal temporal subsampling within Conformer blocks using strided depthwise convolutions, block-diagonal (chunk-wise) self-attention, and conditioning on intermediate predictions from the middle layer.",unchanged,0.9999992847442627,100.00000000000004
171,cs.CL,"The architecture uses pyramidal temporal subsampling within Conformer blocks using strided depthwise convolutions, block-diagonal (chunk-wise) self-attention, and conditioning on intermediate predictions from the middle layer.",synonym,1,"The architecture uses pyramidal temporal subsampling within Conformer blocks use strided depthwise convolutions, block-diagonal (chunk-wise) self-attention, and conditioning on intermediate predictions from the middle layer.",using -> use,0.9439952373504639,90.9593063222022
171,cs.CL,"The architecture uses pyramidal temporal subsampling within Conformer blocks using strided depthwise convolutions, block-diagonal (chunk-wise) self-attention, and conditioning on intermediate predictions from the middle layer.",scramble,2,"blocks The strided depthwise from using architecture Conformer (chunk-wise) intermediate the and predictions on within uses self-attention, middle conditioning temporal pyramidal subsampling convolutions, block-diagonal",word order shuffled,0.38302144408226013,12.660402061740117
171,cs.CL,"The architecture uses pyramidal temporal subsampling within Conformer blocks using strided depthwise convolutions, block-diagonal (chunk-wise) self-attention, and conditioning on intermediate predictions from the middle layer.",antonym,4,"The architecture uses pyramidal temporal subsampling within Conformer blocks using strided depthwise convolutions, block-diagonal (chunk-wise) self-attention, and conditioning on terminal predictions from the middle layer.",intermediate -> terminal,0.9780145883560181,90.9593063222022
171,cs.CL,"The architecture uses pyramidal temporal subsampling within Conformer blocks using strided depthwise convolutions, block-diagonal (chunk-wise) self-attention, and conditioning on intermediate predictions from the middle layer.",negation,5,"It is not the case that the architecture uses pyramidal temporal subsampling within Conformer blocks using strided depthwise convolutions, block-diagonal (chunk-wise) self-attention, and conditioning on intermediate predictions from the middle layer.",prepended denial,0.8821007609367371,79.68607481576657
172,cs.CL,"Training highlights are the use of only publicly available data, the novel use of a Muon optimizer, and balanced data sampling.",identical,0,"Training highlights are the use of only publicly available data, the novel use of a Muon optimizer, and balanced data sampling.",unchanged,1.0,100.00000000000004
172,cs.CL,"Training highlights are the use of only publicly available data, the novel use of a Muon optimizer, and balanced data sampling.",synonym,1,"Training highlights are the use of only publicly uncommitted data, the novel use of a Muon optimizer, and balanced data sampling.",available -> uncommitted,0.9128869771957397,88.43865924896839
172,cs.CL,"Training highlights are the use of only publicly available data, the novel use of a Muon optimizer, and balanced data sampling.",scramble,2,"use publicly Training data of a the the balanced novel of highlights available use optimizer, Muon only are data, and",word order shuffled,0.24487297236919403,8.123823171771393
172,cs.CL,"Training highlights are the use of only publicly available data, the novel use of a Muon optimizer, and balanced data sampling.",antonym,4,"Training highlights are the use of only publicly unavailable data, the novel use of a Muon optimizer, and balanced data sampling.",available -> unavailable,0.9767630100250244,88.43865924896839
172,cs.CL,"Training highlights are the use of only publicly available data, the novel use of a Muon optimizer, and balanced data sampling.",negation,5,"Training highlights are not the use of only publicly available data, the novel use of a Muon optimizer, and balanced data sampling.",inserted 'not' after 'are',0.9009535908699036,88.95260356363632
173,cs.CL,Inference speedups include replacing 1 x 1 convolutions with linear layers and optimizing the attention computation in the Conformer blocks.,identical,0,Inference speedups include replacing 1 x 1 convolutions with linear layers and optimizing the attention computation in the Conformer blocks.,unchanged,1.0,100.00000000000004
173,cs.CL,Inference speedups include replacing 1 x 1 convolutions with linear layers and optimizing the attention computation in the Conformer blocks.,synonym,1,Inference speedups include replacing 1 ten 1 convolutions with linear layers and optimizing the attention computation in the Conformer blocks.,x -> ten,0.8934037089347839,86.5603055254171
